ride_id,driver_name,pickup_lat,pickup_lon,drop_lat,drop_lon,geohash,departure_hour,available_seats,fare_per_seat
R014667,Oni,22.617591,88.434559,22.662171,88.378276,tunbsm,13,4,75
R014668,Oni,22.539447,88.279723,22.582424,88.398277,tunb0z,12,0,115
R014669,Ayush,22.667262,88.345014,22.593277,88.421406,tunbfq,7,2,131
R014670,Aayush,22.607093,88.454096,22.623658,88.360243,tunbsg,18,1,122
R014671,Janya,22.500462,88.36567,22.5758,88.364556,tunb4b,21,2,121
R014672,Noah,22.564348,88.35115,22.548525,88.425404,tunb67,19,0,69
R014673,Jalsa,22.560722,88.482865,22.67376,88.424744,tunbm7,16,3,140
R014674,Caleb,22.511892,88.39395,22.646592,88.441404,tunb56,20,2,118
R014675,Ekavir,22.452749,88.354739,22.459704,88.443993,tgyzdx,6,2,72
R014676,Qarin,22.577378,88.418645,22.55383,88.339244,tunbkn,6,0,115
R014677,Qasim,22.573567,88.374692,22.6194,88.344329,tunb7j,13,1,140
R014678,Jairaj,22.502078,88.423754,22.470091,88.441158,tunbh0,10,4,134
R014679,Chavvi,22.549438,88.3331,22.542838,88.458526,tunb60,6,3,73
R014680,Vansha,22.659785,88.347621,22.438392,88.39748,tunbfm,6,4,58
R014681,Divya,22.55831,88.360714,22.627627,88.415608,tunb6d,22,0,70
R014682,Kamya,22.50455,88.397219,22.622085,88.489514,tunb58,10,4,58
R014683,Falan,22.619441,88.453051,22.586734,88.3193,tunbsv,10,1,81
R014684,Gagan,22.641506,88.381982,22.623851,88.469654,tunbg1,13,4,135
R014685,Vivaan,22.511535,88.290569,22.64795,88.395251,tunb14,15,3,114
R014686,Hritik,22.616091,88.435911,22.492063,88.277752,tunbsm,18,3,116
R014687,Charan,22.630554,88.441318,22.460156,88.343694,tunbsx,21,2,117
R014688,Lavanya,22.497002,88.405975,22.678899,88.339009,tgyzgx,19,3,126
R014689,Kala,22.614515,88.42648,22.621042,88.389087,tunbsh,6,4,62
R014690,Ekapad,22.606015,88.370175,22.591239,88.379615,tunbdg,6,3,115
R014691,Vincent,22.69126,88.411349,22.552356,88.339278,tunc5f,11,0,121
R014692,Rohan,22.482294,88.309098,22.592779,88.407882,tgyzcs,16,1,62
R014693,Dalbir,22.543869,88.305831,22.444272,88.415507,tunb1r,13,4,102
R014694,Hitesh,22.607988,88.418378,22.622465,88.365355,tunbs5,16,4,123
R014695,Yashoda,22.529626,88.264595,22.631696,88.445,tunb0t,20,1,58
R014696,Kala,22.64275,88.327178,22.609839,88.3286,tunbcc,7,2,87
R014697,Bina,22.483966,88.402997,22.645905,88.449469,tgyzgt,16,3,138
R014698,Kala,22.57539,88.407566,22.565394,88.298274,tunb7v,18,1,121
R014699,Zinal,22.514266,88.402925,22.61368,88.379325,tunb5d,9,1,108
R014700,Siddharth,22.549359,88.399994,22.554143,88.477891,tunb78,13,3,122
R014701,Timothy,22.423398,88.403627,22.674238,88.41979,tgyzed,20,4,70
R014702,Ekani,22.653202,88.449604,22.567599,88.395767,tunbue,6,2,54
R014703,Dhruv,22.553795,88.36626,22.451956,88.418568,tunb6c,18,1,141
R014704,Gavin,22.537223,88.356218,22.569958,88.342533,tunb4w,14,0,106
R014705,Hredhaan,22.599487,88.403675,22.585601,88.34143,tunbed,18,0,118
R014706,Victor,22.656327,88.443952,22.568948,88.394923,tunbus,11,0,140
R014707,Bakhshi,22.633827,88.391082,22.593555,88.411141,tunbg2,20,2,86
R014708,Sara,22.530554,88.359794,22.601103,88.391488,tunb4t,10,0,44
R014709,Gauri,22.609719,88.402001,22.615181,88.420841,tunbee,11,2,127
R014710,Ishanvi,22.448454,88.344501,22.559693,88.395488,tgyzdq,21,0,61
R014711,Waida,22.633645,88.442971,22.568199,88.265058,tunbu8,21,4,149
R014712,Maanas,22.55489,88.428588,22.574875,88.488406,tunbk1,7,1,127
R014713,Vinaya,22.671679,88.412649,22.632385,88.408166,tunbgz,22,3,86
R014714,Deepa,22.588622,88.379515,22.422379,88.372712,tunbe0,7,4,48
R014715,Raghav,22.503717,88.303508,22.65022,88.374567,tunb12,13,4,84
R014716,Jacob,22.595735,88.483906,22.420061,88.406437,tunbt9,8,1,88
R014717,Radha,22.536018,88.282107,22.525283,88.379811,tunb0y,12,0,115
R014718,Oscar,22.432385,88.4151,22.557828,88.333452,tgyzeg,14,4,145
R014719,Urvi,22.604759,88.448384,22.683318,88.412429,tunbse,11,2,125
R014720,Wazir,22.54843,88.445673,22.587891,88.444801,tunbk8,20,3,55
R014721,Theodore,22.434167,88.393362,22.550284,88.29851,tgyzek,19,2,62
R014722,Tripti,22.636663,88.450496,22.64899,88.353821,tunbu8,19,0,116
R014723,Hritik,22.507564,88.40153,22.612786,88.364694,tunb59,6,4,50
R014724,Inaya,22.630642,88.462794,22.542092,88.351043,tunbtp,19,2,113
R014725,Rajeshri,22.521491,88.382118,22.705579,88.37411,tunb55,9,0,143
R014726,Sachi,22.55606,88.297339,22.424655,88.381086,tunb36,22,1,130
R014727,Kashvi,22.643004,88.475273,22.701167,88.396245,tunbv6,22,4,69
R014728,Pallavi,22.509783,88.39541,22.602726,88.416333,tunb53,18,2,90
R014729,Atharv,22.634029,88.335865,22.523346,88.369906,tunbf0,11,0,119
R014730,Robert,22.552766,88.329578,22.680089,88.376808,tunb3c,6,0,75
R014731,Dayamai,22.66932,88.352382,22.618379,88.442135,tunbfw,22,3,49
R014732,Jyoti,22.586033,88.405717,22.552646,88.317343,tunb7x,11,2,130
R014733,Gautami,22.445644,88.397012,22.606877,88.464295,tgyzew,8,0,50
R014734,Azad,22.508421,88.426734,22.520591,88.377167,tunbh1,6,0,146
R014735,Aarna,22.60248,88.437507,22.61603,88.448855,tunbs6,10,4,48
R014736,Dayita,22.556332,88.291025,22.676624,88.388223,tunb34,10,2,71
R014737,Charvi,22.440709,88.437921,22.453703,88.390898,tgyzsm,9,0,128
R014738,Simon,22.559457,88.289278,22.556791,88.423091,tunb34,21,2,149
R014739,Nitesh,22.542302,88.300533,22.666619,88.358123,tunb1r,22,4,138
R014740,Anika,22.554796,88.45039,22.600498,88.390206,tunbk9,12,4,59
R014741,Chaaya,22.576543,88.328654,22.47167,88.431155,tunb3v,21,0,63
R014742,Urishilla,22.554112,88.479729,22.609575,88.449296,tunbm3,22,4,118
R014743,Victor,22.637162,88.456516,22.583028,88.401905,tunbub,18,0,57
R014744,Rohan,22.524631,88.345414,22.583361,88.317844,tunb4k,22,0,44
R014745,Oviya,22.472978,88.415102,22.446317,88.425845,tgyzgg,7,1,99
R014746,Tripti,22.557292,88.313172,22.565227,88.4339,tunb3d,18,4,98
R014747,Jagat,22.576226,88.444449,22.628092,88.436137,tunbkt,13,1,117
R014748,Lila,22.636776,88.405077,22.628131,88.46941,tunbg8,11,2,130
R014749,Isaiah,22.520061,88.411511,22.558526,88.278426,tunb5g,8,4,89
R014750,Niharika,22.573515,88.286149,22.619083,88.403756,tunb3j,12,2,56
R014751,Hema,22.514517,88.384213,22.586408,88.383022,tunb54,20,1,128
R014752,Yashvi,22.545153,88.348097,22.60031,88.393389,tunb62,15,3,149
R014753,Aradhana,22.567406,88.428112,22.519609,88.366431,tunbkh,18,0,92
R014754,Ganga,22.665349,88.374946,22.607553,88.456272,tunbgn,6,1,117
R014755,Baljiwan,22.560831,88.33151,22.702387,88.399108,tunb65,16,1,62
R014756,Netra,22.552676,88.329237,22.584192,88.397455,tunb3c,19,1,73
R014757,Amara,22.585011,88.397346,22.521655,88.277797,tunb7x,21,0,96
R014758,Suhani,22.595889,88.451495,22.610955,88.391182,tunbsc,11,4,58
R014759,Dipta,22.554022,88.294466,22.622245,88.378237,tunb31,9,1,146
R014760,Edhitha,22.556274,88.273622,22.645793,88.443309,tunb2d,6,3,147
R014761,Dominic,22.550253,88.339905,22.523981,88.317215,tunb61,13,2,119
R014762,Forum,22.550229,88.437332,22.605987,88.434097,tunbk3,7,2,128
R014763,Jeremiah,22.526905,88.354438,22.471731,88.390025,tunb4s,14,4,139
R014764,Peter,22.557228,88.380242,22.542631,88.331578,tunb74,19,1,107
R014765,Lila,22.601319,88.457221,22.561017,88.435435,tunbsf,20,4,132
R014766,Wakeeta,22.564163,88.398327,22.602605,88.443297,tunb7e,11,2,51
R014767,Henry,22.576889,88.447056,22.59634,88.432182,tunbkt,16,1,150
R014768,Avni,22.634952,88.435942,22.507895,88.310986,tunbu2,21,2,134
R014769,Aashi,22.512122,88.389326,22.622609,88.453862,tunb56,19,1,137
R014770,Vasudha,22.649052,88.379706,22.695362,88.392785,tunbg5,22,1,46
R014771,Jackson,22.587879,88.294187,22.601601,88.39946,tunb3p,14,1,73
R014772,Chandran,22.515174,88.305212,22.464101,88.358153,tunb16,16,3,51
R014773,Anya,22.586732,88.331022,22.708023,88.378859,tunb6p,13,1,100
R014774,Vamakshi,22.575986,88.439499,22.619578,88.366979,tunbkm,7,0,41
R014775,Eta,22.612948,88.421631,22.626565,88.362403,tunbsh,12,3,139
R014776,Chaitanya,22.615585,88.423849,22.597418,88.402819,tunbsj,13,3,112
R014777,Christopher,22.541515,88.316343,22.637069,88.453287,tunb1x,17,2,122
R014778,Orinder,22.472738,88.419293,22.594025,88.432051,tgyzu5,20,3,45
R014779,Vrinda,22.524866,88.385068,22.470574,88.401326,tunb5k,10,3,52
R014780,Yachana,22.525399,88.365002,22.542515,88.260829,tunb4u,12,3,143
R014781,Samaksh,22.637466,88.442111,22.618612,88.360851,tunbu9,21,3,52
R014782,Lipika,22.618959,88.353613,22.673673,88.377781,tunbdt,10,0,80
R014783,Gaurang,22.642638,88.348355,22.582764,88.428575,tunbf3,15,2,55
R014784,Jagat,22.645411,88.39162,22.666002,88.379069,tunbg6,21,1,64
R014785,Indira,22.525197,88.37144,22.473886,88.361028,tunb4u,17,0,54
R014786,Waida,22.523715,88.402824,22.580811,88.342356,tunb5s,15,1,127
R014787,Oviya,22.49382,88.377134,22.469574,88.378119,tgyzgn,17,2,51
R014788,Aachal,22.548658,88.324232,22.640258,88.441375,tunb3b,7,1,78
R014789,Nilima,22.642249,88.458878,22.429704,88.365873,tunbuc,18,0,81
R014790,Mugdha,22.587617,88.402887,22.62127,88.416684,tunb7x,16,0,86
R014791,Yashodhara,22.644578,88.455127,22.5495,88.311266,tunbuf,22,4,61
R014792,Bachittar,22.427886,88.401609,22.647005,88.403788,tgyzed,21,3,141
R014793,Liam,22.632503,88.413419,22.540786,88.353947,tunbgb,7,3,40
R014794,Umang,22.616301,88.445235,22.507153,88.375589,tunbst,8,3,114
R014795,Christopher,22.54009,88.384487,22.438283,88.436608,tunb5p,7,4,143
R014796,Banjeet,22.530449,88.315427,22.575835,88.439415,tunb1t,14,0,121
R014797,Sachi,22.484668,88.357394,22.679565,88.395969,tgyzft,14,4,52
R014798,Chakradev,22.584743,88.373725,22.590491,88.405008,tunb6z,19,1,68
R014799,Hemang,22.432081,88.357976,22.543529,88.451352,tgyzde,10,1,82
R014800,Neha,22.633427,88.459115,22.500283,88.273043,tunbub,21,2,104
R014801,David,22.578028,88.419362,22.467019,88.409881,tunbkn,13,4,80
R014802,Urvi,22.509469,88.315608,22.438734,88.41327,tunb19,22,3,60
R014803,Vedika,22.548167,88.346617,22.58463,88.489345,tunb62,15,4,87
R014804,Zaid,22.584021,88.389724,22.525735,88.343495,tunb7r,20,0,139
R014805,Ishani,22.600611,88.44169,22.572517,88.273843,tunbsd,18,0,109
R014806,Samuel,22.456573,88.412967,22.473977,88.355256,tgyzgb,15,0,123
R014807,Forum,22.593326,88.337045,22.557698,88.386021,tunbd0,15,4,133
R014808,Onveer,22.574788,88.282501,22.641154,88.348075,tunb2v,10,3,118
R014809,Diya,22.560017,88.367115,22.577179,88.481838,tunb6f,22,2,95
R014810,Azad,22.48979,88.329442,22.617612,88.474292,tgyzcy,20,2,66
R014811,Wriddhish,22.565907,88.346754,22.565933,88.405246,tunb67,6,2,141
R014812,Ishanvi,22.530331,88.31317,22.498966,88.314887,tunb1t,22,4,71
R014813,Vamakshi,22.567321,88.425679,22.527838,88.278795,tunbkh,9,3,115
R014814,Januja,22.517218,88.298753,22.660257,88.353827,tunb17,16,1,45
R014815,Zaid,22.514787,88.335212,22.628779,88.360016,tunb44,16,4,140
R014816,David,22.442709,88.367199,22.558948,88.33449,tgyzdv,20,2,82
R014817,Vrinda,22.645576,88.379229,22.569984,88.472105,tunbg4,8,2,69
R014818,Nicholas,22.605361,88.345574,22.658503,88.392748,tunbd7,18,2,130
R014819,Kamala,22.52404,88.343002,22.506949,88.348428,tunb4k,6,4,144
R014820,Gunbir,22.521074,88.377492,22.578966,88.45623,tunb55,12,0,80
R014821,Zaitra,22.703418,88.377787,22.582843,88.344418,tunc5j,16,1,99
R014822,Veda,22.570749,88.327189,22.536684,88.25477,tunb3u,15,0,149
R014823,Tristan,22.546622,88.321374,22.510255,88.342885,tunb3b,6,1,49
R014824,Pushti,22.570922,88.284759,22.581842,88.395715,tunb2u,14,0,85
R014825,Amrita,22.628876,88.39728,22.700033,88.383611,tunbex,22,3,104
R014826,Veda,22.428704,88.373816,22.542174,88.356712,tgyzdg,19,3,143
R014827,Raagini,22.446869,88.375122,22.630593,88.450196,tgyzen,9,1,75
R014828,Tarak,22.59163,88.444849,22.575083,88.391187,tunbs8,7,3,69
R014829,Ubika,22.624662,88.394795,22.603656,88.370685,tunbeq,8,0,119
R014830,Girik,22.592441,88.35678,22.587024,88.409454,tunbd8,17,4,103
R014831,Jack,22.602728,88.336254,22.557198,88.416474,tunbd4,12,2,90
R014832,Agastya,22.505977,88.340015,22.603846,88.375795,tunb41,9,1,50
R014833,Yochana,22.546573,88.369016,22.467036,88.35656,tunb6b,19,3,89
R014834,Triya,22.655091,88.397083,22.48296,88.407937,tunbgs,21,4,124
R014835,Anthony,22.624891,88.49158,22.605748,88.484649,tunbtw,11,2,144
R014836,Jatin,22.57203,88.30273,22.651366,88.350133,tunb3m,11,3,116
R014837,Urishilla,22.542944,88.316523,22.635918,88.386183,tunb1x,12,0,53
R014838,Waida,22.523696,88.311223,22.646188,88.457527,tunb1s,11,2,44
R014839,Triveni,22.679869,88.384194,22.538541,88.366164,tunc50,18,2,54
R014840,Eta,22.508857,88.392997,22.550971,88.343752,tunb53,12,1,74
R014841,Ojasvi,22.533975,88.303398,22.614071,88.400262,tunb1q,19,0,132
R014842,Darpan,22.422115,88.397355,22.601082,88.381913,tgyze9,10,2,60
R014843,Xavier,22.491078,88.367091,22.645903,88.455879,tgyzfy,9,4,124
R014844,Zarna,22.565714,88.314727,22.707489,88.379755,tunb3e,16,3,122
R014845,Saumya,22.611208,88.37499,22.482226,88.372606,tunbeh,15,3,48
R014846,Frederick,22.592226,88.473998,22.641187,88.376051,tunbt2,13,4,67
R014847,Caleb,22.688158,88.418516,22.585366,88.400197,tunch4,8,1,62
R014848,Nicholas,22.595261,88.46714,22.604962,88.465198,tunbt1,10,1,90
R014849,Dominic,22.562218,88.400826,22.454927,88.371912,tunb7e,19,3,109
R014850,Kai,22.558688,88.414007,22.544001,88.324296,tunb7f,13,4,147
R014851,Isaiah,22.59238,88.335655,22.568213,88.430748,tunbd0,16,4,104
R014852,Oni,22.566908,88.302342,22.687787,88.35036,tunb3k,8,1,136
R014853,Chandresh,22.529355,88.268064,22.568096,88.483147,tunb0t,15,1,61
R014854,Warhi,22.518556,88.294078,22.581905,88.493416,tunb15,22,0,47
R014855,Nidhi,22.527272,88.313494,22.569432,88.292845,tunb1s,11,1,146
R014856,Chatresh,22.506764,88.303008,22.534549,88.347755,tunb13,7,4,116
R014857,Omisha,22.590133,88.408989,22.488066,88.38266,tunbeb,22,0,130
R014858,Aryan,22.557957,88.350642,22.612627,88.364069,tunb66,15,1,61
R014859,Logan,22.623077,88.397311,22.563979,88.314469,tunbew,18,4,77
R014860,Zayyan,22.535257,88.278406,22.577774,88.416015,tunb0y,10,1,56
R014861,Gopal,22.613611,88.397704,22.602455,88.412141,tunbes,21,1,125
R014862,Anusha,22.632073,88.405657,22.673042,88.368368,tunbg8,10,3,149
R014863,Kamya,22.573352,88.306312,22.632829,88.438218,tunb3m,22,1,97
R014864,Raagini,22.645421,88.422085,22.67819,88.340698,tunbu4,8,0,128
R014865,Mohini,22.618864,88.46464,22.64244,88.408363,tunbtj,13,0,136
R014866,Hardik,22.641384,88.374211,22.640486,88.429872,tunbg1,19,0,64
R014867,Kritika,22.623382,88.438833,22.60365,88.406424,tunbsq,9,1,54
R014868,Ijaya,22.708011,88.382143,22.677054,88.405897,tunc5j,20,0,144
R014869,Ikshita,22.567214,88.480782,22.611507,88.434326,tunbmk,20,4,124
R014870,Watika,22.602867,88.330919,22.472439,88.38708,tunbd4,7,0,57
R014871,Frederick,22.541737,88.316289,22.546963,88.305715,tunb1x,8,4,91
R014872,Leena,22.446943,88.39787,22.565126,88.38471,tgyzew,22,0,64
R014873,Aarnav,22.608362,88.439428,22.52451,88.356391,tunbs7,21,1,97
R014874,Urishilla,22.577225,88.343708,22.454941,88.431852,tunb6q,16,0,98
R014875,Upadhriti,22.606839,88.438134,22.485953,88.326359,tunbs7,17,0,70
R014876,Champak,22.57589,88.421412,22.637958,88.346285,tunbkj,21,4,116
R014877,Ayush,22.492893,88.317039,22.630023,88.403415,tgyzcw,13,1,109
R014878,Abhiram,22.600651,88.324716,22.570935,88.328763,tunb9f,6,2,92
R014879,Darika,22.655209,88.326801,22.656528,88.439236,tunbcu,13,2,133
R014880,Ryan,22.565778,88.331631,22.581726,88.486926,tunb65,8,0,47
R014881,Yatan,22.550822,88.34615,22.659074,88.353839,tunb63,6,0,109
R014882,Amruta,22.625885,88.375596,22.509667,88.290434,tunben,13,0,143
R014883,Dev,22.665625,88.399571,22.661013,88.341891,tunbgw,16,2,108
R014884,Zilmil,22.588621,88.337056,22.539151,88.283551,tunbd0,14,2,56
R014885,Ayush,22.525369,88.278024,22.577818,88.282113,tunb0u,17,1,137
R014886,Ekani,22.532114,88.325,22.573975,88.329856,tunb1v,12,2,142
R014887,Wakeeta,22.587596,88.489252,22.546131,88.293683,tunbmx,13,2,42
R014888,Neha,22.565468,88.416372,22.627192,88.445926,tunb7g,8,4,73
R014889,Jeet,22.488404,88.315686,22.633697,88.482604,tgyzct,15,0,113
R014890,Abdul,22.538757,88.287436,22.475953,88.379721,tunb1p,13,2,65
R014891,Dakshesh,22.640852,88.391739,22.521356,88.311704,tunbg3,9,3,61
R014892,Caleb,22.58447,88.414366,22.489509,88.40865,tunb7z,17,4,55
R014893,Advay,22.60039,88.455107,22.639267,88.329742,tunbsf,11,1,95
R014894,Anjali,22.532658,88.357486,22.485886,88.346153,tunb4t,9,4,92
R014895,Veda,22.572524,88.45968,22.590034,88.409548,tunbkv,19,2,123
R014896,Isaiah,22.485698,88.36844,22.514518,88.363861,tgyzfv,12,4,119
R014897,Hemani,22.591061,88.442377,22.613064,88.376411,tunbs8,9,1,41
R014898,Vinaya,22.56194,88.41257,22.600629,88.443276,tunb7g,10,0,127
R014899,Ira,22.512093,88.301994,22.599599,88.400797,tunb16,6,2,64
R014900,Irya,22.491066,88.432592,22.656924,88.429833,tgyzuq,17,3,79
R014901,Zashil,22.577917,88.378808,22.572339,88.338909,tunb7n,15,2,141
R014902,Caleb,22.679626,88.341788,22.542639,88.364959,tunc42,7,3,131
R014903,Viraj,22.440004,88.36596,22.43482,88.372755,tgyzdv,6,1,124
R014904,Leena,22.646315,88.409987,22.576687,88.328428,tunbgf,8,2,91
R014905,Akshay,22.53913,88.3396,22.632416,88.468875,tunb4p,7,4,117
R014906,Watika,22.516794,88.283007,22.69501,88.362113,tunb0g,9,2,57
R014907,Samar,22.48813,88.380734,22.616474,88.452898,tgyzgj,20,0,114
R014908,Logan,22.539437,88.331811,22.60904,88.45039,tunb4p,14,3,130
R014909,Ekapad,22.697469,88.386012,22.518644,88.337961,tunc57,7,1,130
R014910,William,22.570442,88.421555,22.562383,88.451466,tunbkh,10,0,51
R014911,Amrita,22.698028,88.404292,22.496855,88.380474,tunc5s,8,3,128
R014912,Darpan,22.637861,88.448766,22.443353,88.386673,tunbu9,8,3,143
R014913,Sarthak,22.582295,88.393254,22.567933,88.408499,tunb7q,13,1,114
R014914,Zilmil,22.557462,88.37777,22.576398,88.394649,tunb74,16,2,115
R014915,Januja,22.56928,88.442153,22.508245,88.391284,tunbks,11,2,75
R014916,Ekiya,22.432939,88.381625,22.620396,88.455175,tgyze5,15,1,98
R014917,Farhan,22.626327,88.361253,22.542992,88.347023,tunbdw,17,2,133
R014918,Sai,22.652575,88.396355,22.664925,88.387929,tunbge,11,3,93
R014919,Logan,22.569681,88.387652,22.683172,88.413773,tunb7k,18,4,48
R014920,Qabil,22.551783,88.269355,22.651447,88.358544,tunb29,20,4,82
R014921,Varenya,22.581012,88.459209,22.64399,88.45488,tunbky,11,3,147
R014922,Om,22.59411,88.407072,22.508188,88.357589,tunbec,15,3,91
R014923,Jai,22.547618,88.363746,22.625168,88.467922,tunb6b,10,1,62
R014924,Agastya,22.522372,88.355827,22.520006,88.279254,tunb4s,13,3,131
R014925,Onveer,22.58316,88.440708,22.573335,88.342148,tunbkx,16,2,58
R014926,Tamanna,22.582292,88.340136,22.544796,88.439689,tunb6n,10,4,143
R014927,Samar,22.679164,88.376869,22.656467,88.443503,tunc50,15,1,143
R014928,Ishwar,22.56657,88.323483,22.517218,88.386238,tunb3u,19,2,117
R014929,Elijah,22.692471,88.379892,22.58929,88.317982,tunc55,20,1,66
R014930,Urvashi,22.622997,88.37225,22.62845,88.400212,tunbdy,13,3,144
R014931,Priya,22.622611,88.439122,22.597155,88.376232,tunbsq,11,1,137
R014932,Isha,22.595732,88.444267,22.693588,88.36257,tunbs9,12,2,42
R014933,Andrew,22.490092,88.310123,22.552454,88.277258,tgyzcw,6,3,80
R014934,Varsha,22.625009,88.44191,22.42609,88.39117,tunbsw,14,0,143
R014935,Widisha,22.483685,88.3787,22.59384,88.383605,tgyzgj,11,0,57
R014936,Zayyan,22.639719,88.410725,22.658114,88.401044,tunbgc,14,3,113
R014937,Udarsh,22.624424,88.467637,22.550113,88.30588,tunbtn,7,1,120
R014938,Abhimanyu,22.667377,88.38113,22.591832,88.344551,tunbgn,9,4,43
R014939,Gopal,22.561895,88.370421,22.614757,88.330949,tunb6g,8,1,71
R014940,Tanay,22.52156,88.288272,22.533697,88.274078,tunb15,22,3,118
R014941,Ishaan,22.587432,88.416046,22.597584,88.321728,tunb7z,8,2,103
R014942,Yashasvi,22.54927,88.380747,22.647547,88.455712,tunb70,19,1,149
R014943,Luke,22.675756,88.352454,22.67011,88.333174,tunbfx,8,0,125
R014944,Nitesh,22.613437,88.389772,22.690009,88.372766,tunbek,12,4,62
R014945,Priya,22.583244,88.457394,22.655741,88.424327,tunbkz,14,2,77
R014946,Anmol,22.614675,88.41316,22.558771,88.332341,tunbeu,20,3,66
R014947,Tanvi,22.440385,88.421319,22.553693,88.395849,tgyzsj,18,0,77
R014948,Zaitra,22.593539,88.394678,22.627595,88.465505,tunbe3,22,2,56
R014949,Inaya,22.608721,88.372594,22.602545,88.469826,tunbdg,18,3,96
R014950,Ayaan,22.437363,88.409678,22.669948,88.430562,tgyzeu,6,2,52
R014951,Anvi,22.436732,88.360991,22.631835,88.392787,tgyzds,19,1,51
R014952,Ronith,22.610176,88.362842,22.511671,88.385945,tunbds,12,2,45
R014953,Raghav,22.642191,88.437569,22.505129,88.365735,tunbu3,21,0,99
R014954,Balveer,22.547756,88.352556,22.545598,88.333566,tunb68,20,2,141
R014955,Zinal,22.534369,88.259414,22.604625,88.433016,tunb0q,19,4,82
R014956,Christopher,22.625585,88.404371,22.626872,88.445042,tunbew,18,3,97
R014957,Bishakha,22.520852,88.296855,22.684307,88.34127,tunb15,19,2,101
R014958,Kashish,22.683058,88.403822,22.593292,88.39163,tunc59,22,3,125
R014959,Damyanti,22.521814,88.257386,22.573585,88.40543,tunb07,12,2,43
R014960,Logan,22.598641,88.389129,22.533065,88.387266,tunbe3,18,2,105
R014961,Wishi,22.651271,88.391695,22.602765,88.466645,tunbg7,15,3,97
R014962,Rachita,22.607922,88.432584,22.538398,88.320599,tunbs7,10,3,114
R014963,Charita,22.497899,88.425475,22.545946,88.284213,tgyzup,16,2,124
R014964,Abeer,22.656546,88.423621,22.463933,88.428156,tunbuh,17,4,112
R014965,Vyanjana,22.588688,88.357163,22.608071,88.371581,tunbd8,9,1,66
R014966,Abhimanyu,22.518576,88.375418,22.551774,88.460808,tunb55,6,3,70
R014967,Ekta,22.427926,88.401324,22.555768,88.307857,tgyzed,13,4,50
R014968,Jagdish,22.636532,88.460016,22.590746,88.338902,tunbub,13,2,129
R014969,Faras,22.605714,88.409705,22.553204,88.329912,tunbeg,20,2,81
R014970,Aadhya,22.460739,88.375417,22.489737,88.366451,tgyzg0,15,3,150
R014971,Adya,22.615107,88.393543,22.451327,88.378543,tunbek,12,3,139
R014972,Ekalinga,22.516918,88.39984,22.473674,88.362333,tunb5e,21,1,127
